2017-11-06 00:11:31,5908,2017-11-06 00:10:02,2017-11-06 00:40:00,1,»ç°í ,³«µ¿ºÏ·Î ´ëÀúÃÊµîÇÐ±³ÀÔ±¸ ´ë»óÁöÇÏÂ÷µµ¼­Ãø 1Â÷·Î ÁÖÀÇ¿îÀü ±³Åë»ç°í -,128.961186435141,35.2132619117617
2017-11-06 00:12:01,5930,2017-11-06 00:09:02,2017-11-06 18:00:00,0,°ø»ç ,ÀåÃæ´Ü·Î ÀåÃæÃ¼À°°ü_ÀåÃæ´Ü±æ_Áø ³²»ê2È£ÅÍ³ÎÀÔ±¸_ÀåÃæ´Ü 1Â÷·Î ÁÖÀÇ¿îÀü ÇÏ¼ö°ü -,127.00424602,37.55616885
2017-11-06 00:12:31,5935,2017-11-05 23:56:02,2017-11-06 00:26:00,1,»ç°í ,¼­¿ï¿Ü°û¼øÈ¯°í¼Óµµ·Î µµ¸®JC ¾ÈÇöJC 1Â÷·Î Àå¾Ö¹° ÁÖÀÇ¿îÀü -,126.8416224,37.4022179149611
2017-11-06 00:13:01,5937,2017-11-06 00:05:02,2017-11-06 18:00:00,0,°ø»ç ,¼Ò¿ù·Î ºÏÇÑ³²»ï°Å¸®_ÇÑ³²·Î_Áø UNÇÑ±¹´ëÇ¥ºÎ 2Â÷·Î ÁÖÀÇ¿îÀü ½Ã¼³¹° -,127.00127342,37.54247976
